id,课程名,评论
93,全方位解读带前后台的电商项目 拔高Java开发项目全技能,"老师的思路和教学很棒，谢谢老师。咱们平台对于课程应该提供PPT,PDF之类的课程文档，使得在复习的时候能很直观、系统的浏览回顾所学的知识点。在看过一遍了以后，PPT会很有用，也适合大多数场合（比如上班的时候想看一下，看视频就不适合了）"
84,组件化封装思想实战Android App,刚开始看，看我肯定能够收货满满...
92,聚焦Python分布式爬虫必学框架Scrapy 打造搜索引擎,看了百分之七十，上班直接参考老师的代码写了，感觉挺6的！
94,Angular 4.0从入门到实战 打造股票管理网站,刚刚看完了所有视频，老师的课讲得很好。这个课程作为 Angular 入门来说，非常的合适。视频看完之后对 Angular 有了一个全貌的了解，再去看官方文档就会相对容易一些，而且也不会那么的枯燥了。之前也在 Udemy 和 YouTube 上面找过类似的课程，但是都没有这个课程讲的容易理解。点赞！
94,Angular 4.0从入门到实战 打造股票管理网站,"一周听了七章，收获很大。用了几个月的 Angular2，听完老师的课觉得整个知识体系系统了很多。
希望老师可以及时回答问答里的问题，等得好捉急呢。"
94,Angular 4.0从入门到实战 打造股票管理网站,照着视屏整个项目敲了下来，感觉特别好，简单易懂，很有条理
94,Angular 4.0从入门到实战 打造股票管理网站,觉得老师讲的特别好，我是小白，感觉很好！！！
94,Angular 4.0从入门到实战 打造股票管理网站,老师讲的很好。我基础不好，学的有些吃力，不过多看几遍能明白个差不多
94,Angular 4.0从入门到实战 打造股票管理网站,用了两周完成了，收获满满，老师应该附带两节，讲如何学习官方文档和源码接口，加强学员自学能力。还是想说这门课，老师讲的很好，打99分，留一分不骄傲。
94,Angular 4.0从入门到实战 打造股票管理网站,对Angular总算是入门了，感谢JOJO老师。知识点全面，用理论结合实践逐个击破。
94,Angular 4.0从入门到实战 打造股票管理网站,这是我看到的最能容易的深入理解Angular的视频了，给老师点个赞。
94,Angular 4.0从入门到实战 打造股票管理网站,经过我的推荐，同事也购买了，他学的飞快。现在用anglular4开发项目很舒服。但是，他提到在实际开发中遇到的高级数据处理，课程并没提到。希望老师再出个高级课程。
82,玩转算法面试  leetcode题库分门别类详细解析,拍案叫绝，简直碉堡了这门课。。bobobo老师，赶紧出新课，看完了你的两门实战课，都不知道干啥了，感觉空虚物无力，快出新课吧。。出一门买一门。。
82,玩转算法面试  leetcode题库分门别类详细解析,"我只能说好强啊! 之前以为这些评论都是假的,现在看来是真的啊. 赞!!!"
82,玩转算法面试  leetcode题库分门别类详细解析,我已经有刷题基础，但是再来听波波老师的课仍然收益颇丰，因为老师不是硬性灌输，而是讲背后的道理，让人对算法有了更深的理解，而且老师讲的通俗易懂，不像教科书那样晦涩艰深，实在是棒。
82,玩转算法面试  leetcode题库分门别类详细解析,非常满意和感激老师，能这么有脉络的把几大类问题，结合响应题目串讲起来，结合自己努力刷题，学习效率很高。谢谢老师
82,玩转算法面试  leetcode题库分门别类详细解析,正在准备校招 ，老师把复杂的问题讲的很通俗，很容易理解，非常感谢
82,玩转算法面试  leetcode题库分门别类详细解析,波波老师的课程是目前我在慕课网中所听到的最好的课程。因为要把算法相关的课程讲好，讲活本身就极具挑战，除了对算法背后的思想方法，数学背景极其清楚外，还要能将这些复杂的过程和符号转化成绝大多数有一定相关基础，甚至没有什么基础的同学能够轻松明白的图像，场景等。波波老师切切实实地做到了，不仅如此，老师超凡的举一反三和多语言环境下的编程能力又为我们奉献了实实在在的干货。“竹外桃花三两枝，春江水暖鸭先知。蒌蒿满地芦芽短，正是河豚欲上时。”，由衷的感谢波波老师为我们烹调的一个一个佳肴，每一道都是那么的美味，每一道都是那么的回味无穷。我想说：波波老师，我是您忠实的粉丝！
82,玩转算法面试  leetcode题库分门别类详细解析,"很棒。例子很清晰。讲解很透彻。
唯一想要说的就是，给的练习题都太难了，太难了，3515太难了。"
82,玩转算法面试  leetcode题库分门别类详细解析,好，非常好，正考虑买老师的那个机器学习的课中
82,玩转算法面试  leetcode题库分门别类详细解析,课程讲解的很好，需要自己反复看、自己动手实践，深入了解解题思路。
82,玩转算法面试  leetcode题库分门别类详细解析,的确好课，为正在准备面试的我指明了方向！
93,全方位解读带前后台的电商项目 拔高Java开发项目全技能,如果没有源码可以下载，更不就无法听懂，很多知识都是跳着的，不连贯。就连简单的例子，都没有带着写写。很多知识无法从课程中学会。
93,全方位解读带前后台的电商项目 拔高Java开发项目全技能,太失望了，我本来是以为要讲sping，mybaiti这些技术怎么整合到项目的，结果全是讲业务逻辑，原理基本不讲。讲的东西没有层次性。差评！
93,全方位解读带前后台的电商项目 拔高Java开发项目全技能,"刚开始看不太懂，往后学觉得这样学习也挺好的。想要提高项目经验可以选这个课程。
不适合没有做过项目的。"
93,全方位解读带前后台的电商项目 拔高Java开发项目全技能,首先，老师的付出还是要肯定的，项目在一些大佬的帮助下也基本跑起来了，虽然看了一遍视频，代码不是特别懂，但是多少也学了一点东西。作为一个开发纯新手（虽然老师说过此课程适合具有一定开发经验的人），我想给老师提一点建议，比如说我很想了解整个系统页面、前台、后台的交互过程，从接收页面的输入参数，到内部逻辑的执行过程，到结果返回输出到页面……老师可以不必每个功能都细讲都这种地步，但是至少选一个功能把整个代码流程讲清楚，其他功能只需要讲老师觉得重要和核心的地方，我们可以自己类推，而不是像现在这样每个功能我好像都知道一点逻辑，但是整个功能的具体实现我搞不通。
84,组件化封装思想实战Android App,请问一下，视频源码在哪里下载
84,组件化封装思想实战Android App,老师讲的很好，有些地方帮助很大
84,组件化封装思想实战Android App,...
84,组件化封装思想实战Android App,感觉很不错
84,组件化封装思想实战Android App,内容实用 通俗易懂 逻辑清晰
84,组件化封装思想实战Android App,期待老师的下一部实战
84,组件化封装思想实战Android App,课程不错，学到了不少东西，
84,组件化封装思想实战Android App,对提高经验技巧很有帮助
84,组件化封装思想实战Android App,感觉讲的我在工作中都已经用过了。
84,组件化封装思想实战Android App,讲的很好
84,组件化封装思想实战Android App,讲的十分清晰，值得大家学习
84,组件化封装思想实战Android App,通俗易懂，偏向于实战，支持！
84,组件化封装思想实战Android App,值得推荐！
71,程序猿的内功修炼，学好算法与数据结构,我喜欢老师上课的声音，分析的很全面，学的很多。一次性买了老师的全部课程，希望明年能找一份好工作~
15,Web App用组件方式开发全站,为毛感觉这么难。。。是我基础太差了么。。。
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,"买了老师的小程序教程让我印象深刻，促使我又买下了这个教程，比追剧还疯狂~！
很喜欢这样的讲课风格，很多自己看文档难以理解的技术，让老师深入浅出的理顺了。
这个教程超值的，学到了很多~！感谢老师！~
还有请问老师什么时候出个关于Spring Boot +Spring Data JPA做API开发的相关教程？"
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,不得不说，这门课程是我在慕课网买过最好的课程了，的确如老师所说，改变了我对传统web的理解，作为一个PHPer来看，老师的观点以及编码方式十分优雅，这门课程就像是个艺术品一样，最后，期待老师下一门课程！哈哈，只要是七月老师的课程，我都买
98,ES6零基础教学 解析彩票项目,以前有Java基础，本来是奔这个项目来的，却发现ES6的很多新特性简直就是Java数据结构的翻版，相信ES6中提案的那些个接口也会完美的实现，期待~~~，看这个视频也是对以前知识的巩固，老师讲到的各个知识点也是很实用的，重要的及常用的还专门有强调，受益匪浅！！！
